id,prompt_name,input,target
139,task025_cosmosqa_incorrect_answer_generation,"Craft one incorrect answer. In doing so, try to use words from the context as much as possible, or by using similar words used in the correct answer. DO NOT craft nonsensical or off-topic incorrect answers, such that the incorrect answers can be directly excluded without reasoning according to the context. Try to make your responses similar to the given correct answer. To this end, try to keep both the length and the style as similar as possible between the correct and the incorrect answer. To make your incorrect answers more difficult, try to incorporate words from context. To avoid being predictable or repetitive, try to add more variations and complexity.

Context: Good Old War and person L : I saw both of these bands Wednesday night , and they both blew me away . seriously . Good Old War is acoustic and makes me smile . I really can not help but be happy when I listen to them ; I think it 's the fact that they seemed so happy themselves when they played . 
Question: In the future , will this person go to see other bands play ? 
Correct Answer: This person likes music and likes to see the show , they will see other bands play .","This person only likes Good Old War and Person L , no other bands ."
140,task080_piqa_answer_generation,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc.

Stinky clothes hamper","Empty the hamper, wipe down hamper inside and out with warm water and a few drops of dishwashing liquid. Let air dry, then spritz with lemon juice for a very fresh clean scent. Do this every once in a while."
141,task071_abductivenli_answer_generation,"In this task, you're given the beginning and the middle of a three-part story. Your job is to complete the short story by writing a probable ending. Generated sentences must be short, have fewer than 10 words, and be simple as if narrating to a child. Avoid using any irrelevant extra information when creating the ending, and use names instead of pronouns (e.g. he / she) wherever possible.

Beginning: Leslie was the boss at a branch of a large retail company. Middle: She realized one of her workers were lazy.",Leslie just fired the employee with the lowest sales performance.
142,task091_all_elements_from_index_i_to_j,"In this task, you are given inputs i,j, and A, where i and j are integers and A is a list. You need to list all elements of A from the ith element to the jth element. i and j will be non-negative, and will always have a value less than the length of A. i will always be less than j.

2, 12, ['7103', '5505', 's', 'N', 'K', 'Z', 'z', '6161', '1313', '7265', 'N', '6215']","5505, s, N, K, Z, z, 6161, 1313, 7265, N, 6215"
143,task109_smsspamcollection_spamsmsdetection,"In this task, you're given text messages in natural language. Your task is to classify those text messages based on their content into two classes: (1) Spam and (2) Ham messages. If the content of the given message is irrelevant to the receiver or is equally relevant to many other potential recipients then it must be labeled as ‘spam’, otherwise, it should be labeled as ‘ham’.

Are you this much buzy",ham
144,task066_timetravel_binary_consistency_classification,"In this task, you are given a short story consisting of exactly 5 sentences where the second sentence is missing. You are given a candidate for the second sentence and you need to identify if the given sentence connects the first sentence with the rest of the story. Indicate your answer by ""Yes"" if it connects, otherwise ""No"". Do not generate anything else apart from ""Yes"" or ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story.

Sentence 1: Maya liked writing for the school newspaper. 
 Sentence 3: Maya wanted to be a reporter one day 
 Sentence 4:  She was invited to intern at a local news station 
 Sentence 5:  Maya became a well known news reporter 
 Given Sentence 2: We drove around all night.",No
145,task046_miscellaneous_question_typing,"You are given a question-answer pair. Answer with their type. Pay attention that there may be more than one correct type, but you only have to choose one. In your responses, use of the following types: 
(1) Humans: Any individual or group of humans, including fictional ones (e.g., a group or organization of persons , an individual, title of a person, description of a person); 
(2) Event: Any phenomenon natural or artificial (e.g., named hurricanes, Battles, Wars, Sports events, Terrorist attacks); 
(3) Entity: A thing with distinct and independent existence (Animals, Organs of body, Colors, Inventions, books and other creative pieces, Currency name, Diseases, and medicine, Food, Musical instrument, Languages, Plants, Products, Religions, Sports, Elements and substances, Symbols and signs, Techniques and methods, Equivalent terms, Vehicles);  
(4) Facility: Something built for a particular purpose (Buildings, Airports, Highways, Bridges); 
(5) Location: A place (Cities, Countries, Mountains, States); 
(6) Law: Named documents made into laws (e.g., “the first amendment”, ""civil rights act""); 
(7) Organization: an organized body of people with a particular purpose (Company names, e.g. Google, Cults or terrorist groups, e.g. Al Qaeda); 
(8) Date: Absolute or relative dates or periods, bigger than 1 day (Years, Range, e.g. from Monday to Tuesday, or during the 20th century, Approximate time); 
(9) Time: Any temporal range/unit that is shorter than a day (e.g., 2 o'clock, 1 pm); 
(10) Money: Monetary values, including unit (e.g., ""$26"", ""914$""); 
(11) Quantity: postcodes or other codes, the number of sth, Ranks, fractions, speed, temperature, size, area, and volume, weight (e.g., ""26 degree"" ""17 inch""); 
(12) Description: description and abstract concepts (e.g., the definition of something, the manner of an action, reasons); 
(13) Abbreviation: expression abbreviated (e.g., AMT = abbreviation of Amazon Mechanical Turk). Don't generate any word that is not mentioned in the list of types (Humans, Event, Entity, Facility, Location, Law, Organization, Date, Time, Money, Quantity, Description, Abbreviation). If you can not associate any of the given types with the provided question and answer pair,  respond ""Other"".

Question: In what year did the student paper Common Sense begin publication at Notre Dame? (Answer: 1987).",Quantity.
146,task024_cosmosqa_answer_generation,"Craft one correct answer to the question given in input. To make it more interesting, try to use non-stereotypical language if possible. Make sure your correct answer is reasonably long, consistent with the context, and requires common sense (instead of explicit extraction from the context.) In your answer, use as few words as possible from the given context. Use a response that is uncommon/non-stereotypical, so that it is less predictable. To be less repetitive, please vary your language for each question.

Context: I mean it : not one person said ANYTHING to me . They would have if I did something wrong , right ? But , this morning , I got a call from my guy at the temp agency and he said that I was no longer needed in that position , that I did n't need to go out there . 
Question: Why might have the temp agency tell me I am not needed at that position ?",The company hiring the temp workers might have had a change of mind .
147,task069_abductivenli_classification,"In this task, you will be shown a short story with a beginning, two potential middles, and an ending. Your job is to choose the middle statement that makes the story coherent / plausible by writing ""1"" or ""2"" in the output. If both sentences are plausible, pick the one that makes most sense.

Beginning: Kim had a favorite pair of pink argyle socks. Middle 1: Kim looked all over for the vest. Middle 2: Kim looked all over for one of the socks. Ending: Kim depressed when she realized it was really lost.",2
148,task098_conala_list_intersection,"In this task you will be given two lists of numbers and you need to calculate the intersection between these two lists. The intersection between two lists is another list where every element is common between the two original lists. If there are no elements in the intersection, answer with an empty list. Your list of numbers must be inside brackets. Sort the numbers in your answer in an ascending order, that is, no matter what the order of the numbers in the lists is, you should put them in your answer in an ascending order.

[10, 3, 3, 1, 3, 7, 10, 2, 5] , [2, 6, 5, 7, 2, 4, 8, 3, 9]","[2, 3, 5, 7]"
149,task083_babi_t1_single_supporting_fact_answer_generation,"You will be given a passage consisting of set of facts and a question as input. The task is to answer a question of form 'Where is <person_name>?' using one of the given facts to determine the latest location of the person. Answer should be a word/phrase describing the location from the supporting fact. Avoid answers that are incomplete or incorrect.

Passage: Sandra travelled to the office. Sandra went to the bathroom. Question: Where is Sandra?",bathroom
150,task081_piqa_wrong_answer_generation,"You will be asked how to do a certain task. You should describe a physical process that does not lead to the asked outcome, yet it is closely related to it (i.e., it should use the words that are provided in the input). The physical process can be moving something, arranging something in a certain way, mixing things, shaking them, etc. To make sure that the generated process does not lead to the asked outcome, you can introduce objects or events unrelated to the context of the question e.g. 'cleaning the keyboard by making an elephant sit on them'; or you can create contradictory statements e.g. 'drying wet keyboards with running water'. In your responses, avoid typos and misspellings.

how to make english pudding petits fours",Mix 1/2 cup each lasagna noodles and confectioners’ sugar with 1 tablespoon dry sherry. Cut pound cake into 1-inch cubes; top each with mascarpone and a raspberry.
151,task110_logic2text_sentence_generation,"In this task, you are given commands (in terms of logical operations) to select relevant rows from the given table. Your job is to generate a natural language interpretation of the given command. 
 Here are the definitions of logical operators: 
 1. count: returns the number of rows in the view 
 2. only: returns whether there is exactly one row in the view 
 3. hop: returns the value under the header column of the row 
 4. and: returns the boolean operation result of two arguments 
 5. max/min/avg/sum: returns the max/min/average/sum of the values under the header column 
 6. nth max/nth min: returns the n-th max/n-th min of the values under the header column 
 7. argmax/argmin: returns the row with the max/min value in header column 
 8. nth argmax/nth argmin: returns the row with the n-th max/min value in header column 
 9. eq/not eq: returns if the two arguments are equal 
 10. round eq: returns if the two arguments are roughly equal under certain tolerance 
 11. greater/less: returns if argument 1 is greater/less than argument 2 
 12. diff: returns the difference between two arguments 
 13. filter eq/not eq: returns the subview whose values under the header column is equal/not equal to argument 3 
 14. filter greater/less: returns the subview whose values under the header column is greater/less than argument 3 
 15. filter greater eq /less eq: returns the subview whose values under the header column is greater/less or equal than argument 3 
 16. filter all: returns the view itself for the case of describing the whole table 
 17. all eq/not eq: returns whether all the values under the header column are equal/not equal to argument 3 
 18. all greater/less: returns whether all the values under the header column are greater/less than argument 3 
 19. all greater eq/less eq: returns whether all the values under the header column are greater/less or equal to argument 3 
 20. most eq/not eq: returns whether most of the values under the header column are equal/not equal to argument 3 
 21. most greater/less: returns whether most of the values under the header column are greater/less than argument 3 
 22. most greater eq/less eq: returns whether most of the values under the header column are greater/less or equal to argument 3

eq { count { filter_eq { all_rows ; losses ; 13 } } ; 4 } = true",select the rows whose losses record is equal to 13 . the number of such rows is 4 .
152,task112_asset_simple_sentence_identification,"You will be given two pieces of text with the same meaning. One of them is simpler and easier to understand for non-native English speakers. Complex texts may contain more difficult words, have unnecessary phrases or contain long sentences. Your task is to choose the simpler piece of text. You are expected to output 'Text one' if the first sentence is simpler. Otherwise output 'Text two'.

Text one: Werner Heisenberg, Max Planck, Louis de Broglie, Albert Einstein, Niels Bohr, Erwin Schrödinger, Max Born, John von Neumann, Paul Dirac, Wolfgang Pauli, David Hilbert, and others have created the basics of quantum mechanics during the first half of the twentieth century.
 Text two: Werner Heisenberg, Max Planck, Louis de Broglie, Albert Einstein, Niels Bohr, Erwin Schrödinger, Max Born, John von Neumann, Paul Dirac, Wolfgang Pauli, David Hilbert, and others have created the basics of quantum mechanics during the first half of the twentieth century.",Text one
153,task076_splash_correcting_sql_mistake,"In this task you are expected to fix an SQL query based on feedback. You will be given an SQL statement and an English description with what is wrong about that SQL statement. You must correct the SQL statement based off of the feedback. An SQL query works by selecting data from a table where certain conditions apply. A table contains columns where every row in that table must have a value for each column. Every table has a primary key that uniquely identifies each row, usually an id. To choose which columns are returned you specify that after the ""SELECT"" statement. Next, you use a ""FROM"" statement to specify what tables you want to select the data from. When you specify a table you can rename it with the ""AS"" statement. You can reference that table by whatever name follows the ""AS"" statement. If you want to select data from multiple tables you need to use the ""JOIN"" statement. This will join the tables together by pairing a row in one table with every row in the other table (Cartesian Product). To limit the number of rows returned you should use the ""ON"" statement. This will only return rows where the condition specified after the statement is true, this is usually an equals operator with primary keys. You can also use the ""WHERE"" statement to specify that only rows with column values statisfying a certain condition, should be returned. The ""GROUP BY"" statement will group rows together that have equal column values for whatever columns follows the statement. The ""HAVING"" statement will return groups that statisfy whatever condition follows the statement. Any column(s) being returned from grouped rows must either be an aggregate function, (AVG, MAX, COUNT, SUM, ...) of a column, or the column(s) that the data was grouped by. To sort the returned data you can use the ""ORDER BY"" command which will order the data by whatever aggregate function or column follows the statement. The ""DESC"" statement will sort in descending order and the ""ASC"" statement will sort in ascending order. Finally, you can use the ""LIMIT"" statement to return a certain number of rows. When ""*"" is used in an SQL statement every column is returned. For example, SELECT * FROM table WHERE attribute = 1, will select every column from rows with the attribute column equal to 1.

SQL: SELECT product_id FROM Product_Suppliers GROUP BY product_id HAVING Count ( * ) > 3 UNION SELECT product_id FROM Product_Suppliers WHERE total_value_purchased < 80000
Feedback: In step 1 swap product suppliers with order items , in step 3 total amount purchased should be greater than 80000.",SELECT product_id FROM Order_Items GROUP BY product_id HAVING count(*)  >  3 UNION SELECT product_id FROM Product_Suppliers GROUP BY product_id HAVING sum(total_amount_purchased)  >  80000
154,task070_abductivenli_incorrect_classification,"In this task, you will be shown a short story with a beginning, two potential middles, and an ending. Your job is to choose the middle statement that makes the story incoherent / implausible by indicating 1 or 2 in the output. If both sentences are plausible, pick the one that makes less sense.

Beginning: Valerie decided she wanted to learn German. Middle 1: Valerie couldn't speak the language. Middle 2: Valerie picked up the language very quickly. Ending: Valerie wanted to visit Germany.",1
155,task109_smsspamcollection_spamsmsdetection,"In this task, you're given text messages in natural language. Your task is to classify those text messages based on their content into two classes: (1) Spam and (2) Ham messages. If the content of the given message is irrelevant to the receiver or is equally relevant to many other potential recipients then it must be labeled as ‘spam’, otherwise, it should be labeled as ‘ham’.

25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.",spam
156,task062_bigbench_repeat_copy_logic,"This task evaluates for the ability to follow basic natural language instructions nested and performing a sequence of operations, including basic logic and conditionals.

Repeat all the world seven times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world
157,task063_first_i_elements,"In this task, you are given inputs i and A, where i is an integer and A is a list. You need to output the first i elements of A, starting with the 1st element in A. i will always have a value less than the length of A

7, ['6463', '5403', '1335', '3567', 'X', '129', '1263', 'F', 'u', '5551', 'a', '8569', 'C', '5993', '1397', 'C', 'm', 'i', 'M', 'f', '1691', 'O', 'S', '379', 'k', 'I', 'k']","6463, 5403, 1335, 3567, X, 129, 1263"
158,task066_timetravel_binary_consistency_classification,"In this task, you are given a short story consisting of exactly 5 sentences where the second sentence is missing. You are given a candidate for the second sentence and you need to identify if the given sentence connects the first sentence with the rest of the story. Indicate your answer by ""Yes"" if it connects, otherwise ""No"". Do not generate anything else apart from ""Yes"" or ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story.

Sentence 1: Jake felt sick. 
 Sentence 3: Jake decided he would sleep it off 
 Sentence 4:  He felt much better afterwards 
 Sentence 5:  Jake sighed in relief 
 Given Sentence 2: He was booked at the police station.",No
159,task1089_check_monotonic_array,"You are given an array of integers, check if it is monotonic or not. If the array is monotonic, then return 1, else return 2. An array is monotonic if it is either monotonically increasing or monotonocally decreasing. An array is monotonically increasing/decreasing if its elements increase/decrease as we move from left to right

[26, 65, 35, 76, 80, 18, 74, 19, 32, 78]",2
160,task047_miscellaneous_answering_science_questions,"In this subtask, you will answer a simple science question. Please indicate the correct answer. If you're not sure about the answer, choose the last option ""I don't know"". Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'. The ""A""-""D"" responses correspond to the answer options mentioned in the input. There is a 5th option ""E"" which should be used for questions for which you're not sure about the answer (e.g., when the questions do not provide enough information to answer).

Question: A scientist put several different plants in a sealed container. Every hour, she checked the oxygen in the container to see if it changed. How did the oxygen in the container most likely change?  (A) The amount of oxygen increased. (B) The amount of oxygen decreased. (C) The oxygen was transformed into water. (D) The oxygen was transformed into carbon dioxide?",A.
161,task110_logic2text_sentence_generation,"In this task, you are given commands (in terms of logical operations) to select relevant rows from the given table. Your job is to generate a natural language interpretation of the given command. 
 Here are the definitions of logical operators: 
 1. count: returns the number of rows in the view 
 2. only: returns whether there is exactly one row in the view 
 3. hop: returns the value under the header column of the row 
 4. and: returns the boolean operation result of two arguments 
 5. max/min/avg/sum: returns the max/min/average/sum of the values under the header column 
 6. nth max/nth min: returns the n-th max/n-th min of the values under the header column 
 7. argmax/argmin: returns the row with the max/min value in header column 
 8. nth argmax/nth argmin: returns the row with the n-th max/min value in header column 
 9. eq/not eq: returns if the two arguments are equal 
 10. round eq: returns if the two arguments are roughly equal under certain tolerance 
 11. greater/less: returns if argument 1 is greater/less than argument 2 
 12. diff: returns the difference between two arguments 
 13. filter eq/not eq: returns the subview whose values under the header column is equal/not equal to argument 3 
 14. filter greater/less: returns the subview whose values under the header column is greater/less than argument 3 
 15. filter greater eq /less eq: returns the subview whose values under the header column is greater/less or equal than argument 3 
 16. filter all: returns the view itself for the case of describing the whole table 
 17. all eq/not eq: returns whether all the values under the header column are equal/not equal to argument 3 
 18. all greater/less: returns whether all the values under the header column are greater/less than argument 3 
 19. all greater eq/less eq: returns whether all the values under the header column are greater/less or equal to argument 3 
 20. most eq/not eq: returns whether most of the values under the header column are equal/not equal to argument 3 
 21. most greater/less: returns whether most of the values under the header column are greater/less than argument 3 
 22. most greater eq/less eq: returns whether most of the values under the header column are greater/less or equal to argument 3

eq { count { filter_eq { all_rows ; laps ; 200 } } ; 4 } = true",select the rows whose laps record is equal to 200 . the number of such rows is 4 .
162,task047_miscellaneous_answering_science_questions,"In this subtask, you will answer a simple science question. Please indicate the correct answer. If you're not sure about the answer, choose the last option ""I don't know"". Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'. The ""A""-""D"" responses correspond to the answer options mentioned in the input. There is a 5th option ""E"" which should be used for questions for which you're not sure about the answer (e.g., when the questions do not provide enough information to answer).

Question: John was using his mp3 player when it suddenly stopped working. What is the first thing John should do to try correcting the problem?  (A) recharge the battery (B) take the player apart (C) replace the player with a new one (D) change to a different son?",A.
163,task104_semeval_2019_task10_closed_vocabulary_mathematical_answer_generation,"You are given a mathematical question described with a circumscribed mathematical vocabulary. Questions in this task usually contain some variables (e.g. X, Y), equations (e.g. X+Y=3) and some relationships (X is greater than Y). Often you need to find the value of the variable using equations and relationships. You are also given 4 or 5 answer options (associated with ""A"", ""B"", ""C"", ""D"", ""E""). Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'. LaTeX mathematical format (the standard way to express mathematical expressions in the typesetting software known as LaTeX) is used to express equations. Each question is solvable with high school math knowledge. Give only one answer for each question.

If \(a - 5 = O\), what is the value of \(a + 5\) ?
(A)-10 (B)-5 (C)0 (D)5 (E)10",E
164,task027_drop_answer_type_generation,"This task involves annotating the answer type to a given question that involve some kind of complex reasoning (including numerical reasoning). Note that the questions require looking at more than one part of the passage to answer. There are 3 possible answer types (i) spans, (ii) numbers and (iii) dates. If the answer can be found in the passage, label it as ""span"". If the answer is a number, label as ""number"". Similarly, label ""date"" if you think the answer to the given question is a date.

Passage: Since 1995, Fortune (magazine) has ranked Adobe as an outstanding place to work. Adobe was rated the 5th best U.S. company to work for in 2003, 6th in 2004, 31st in 2007, 40th in 2008, 11th in 2009, 42nd in 2010, 65th in 2011, 41st in 2012, and 83rd in 2013. In October 2008, Adobe Systems Canada Inc. was named one of ""Canadas Top 100 Employers"" by Mediacorp Canada Inc., and was featured in Macleans newsmagazine.
Question: In which year was there the smallest change in Adobe's ranking from the year before?",date
165,task069_abductivenli_classification,"In this task, you will be shown a short story with a beginning, two potential middles, and an ending. Your job is to choose the middle statement that makes the story coherent / plausible by writing ""1"" or ""2"" in the output. If both sentences are plausible, pick the one that makes most sense.

Beginning: Adolph was a great little student with a penchant for art. Middle 1: Adolph wanted to go to the army instead. Middle 2: Adolph wanted to leave the army instead. Ending: So instead he lead the Nazis into World War II.",1
166,task105_story_cloze-rocstories_sentence_generation,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.

Sentence1: It was  my final performance in marching band. Sentence2: I was playing the snare drum in the band. Sentence3: We played Thriller and Radar Love. Sentence4: The performance was flawless.",I was very proud of my performance.
167,task022_cosmosqa_passage_inappropriate_binary,"Read the given context and if the the context is inappropriate (e.g., pornographic) or nonsensical (e.g., cannot determine what happenings the context is about), indicate via ""yes"". Otherwise, response via ""no"".

Context: Ok anyways we broke up about a month ago and it was two years in october she likes this other guy and says she 's head over hells for him . everyone knows this guy he s slept with 21 women and i m pretty sure that s what he is going to use her for . do u think that it was too quick for her to move on and i m pretty sure he had somthing to do with us breaking up b / c he has tried it with other people as well . but anyways last night my other friend told her straight up b / c she knew the guy that he s a Dick and that he s a ladies man and gets what he wants and takes what he can get .",Yes.
168,task101_reverse_and_concatenate_all_elements_from_index_i_to_j,"In this task, you are given inputs i, j, and A, where i and j are integers and A is a list. You need to find all elements of A from the ith element to the jth element, reverse the order in which they occur, and then concatenate them to output the resultant string. i and j will be non-negative, and will always have a value less than the length of A. i will always be less than j. Perform the operations in order, i.e., do not concatenate the elements and then reverse the string.

5, 7, ['X', 'l', '9633', 'W', 'I', '6401', 'y', 'z', 'K', '6971', '3579', '6803', '4421', '9997', 'u', '289', '7653', 'n', 'n', '5309', '7263', '2689', '117', 'H', '3493', '8509', '8275', 'a', 'B', '9073']",y6401I
169,task080_piqa_answer_generation,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc.

How to make a chocolate Star Wars Death Star candy",Melt pieces of chocolate then place the chocolate inside the Death Star mold and then place in fridge for 10 minutes to harden.
170,task025_cosmosqa_incorrect_answer_generation,"Craft one incorrect answer. In doing so, try to use words from the context as much as possible, or by using similar words used in the correct answer. DO NOT craft nonsensical or off-topic incorrect answers, such that the incorrect answers can be directly excluded without reasoning according to the context. Try to make your responses similar to the given correct answer. To this end, try to keep both the length and the style as similar as possible between the correct and the incorrect answer. To make your incorrect answers more difficult, try to incorporate words from context. To avoid being predictable or repetitive, try to add more variations and complexity.

Context: I mean it : not one person said ANYTHING to me . They would have if I did something wrong , right ? But , this morning , I got a call from my guy at the temp agency and he said that I was no longer needed in that position , that I did n't need to go out there . 
Question: Why might have the temp agency tell me I am not needed at that position ? 
Correct Answer: The company hiring the temp workers might have had a change of mind .",I might have had a change of mind working for the company .
171,task091_all_elements_from_index_i_to_j,"In this task, you are given inputs i,j, and A, where i and j are integers and A is a list. You need to list all elements of A from the ith element to the jth element. i and j will be non-negative, and will always have a value less than the length of A. i will always be less than j.

2, 4, ['5405', 'x', 'R', 'w', '4475', 'a', 'R']","x, R, w"
172,task060_ropes_question_generation,"You are given a background paragraph that describes one or more causal or qualitative relationships such as a relationship in economics or a scientific law and a story that makes use of the concepts or the relationship described in the provided paragraph. You need to come up with a question about the story that requires an understanding of the relationship described in the background paragraph. The generated question should not be answerable without both the background and story. Write a question about the story that requires a relationship in the background paragraph to answer. Check whether your question requires both the background paragraph and the story to answer. If your question can be answered by only one of these, try to rewrite your question so that it requires both. Note that ""flipping"" a word in the question can give rise to a new question where the answer will be different from the original question. Often, ""flipping"" a word gives rise to flipping the direction of the relationship, for example, from ""increase"" to ""decrease.""

Background Paragraph: As a cell grows, its volume increases more quickly than its surface area. If a cell was to get very large, the small surface area would not allow enough nutrients to enter the cell quickly enough for the cell’s needs. This idea is explained in Figure below . However, large cells have a way of dealing with some size challenges. Big cells, such as some white blood cells, often grow more nuclei so that they can supply enough proteins and RNA for the cell’s requirements. Large, metabolically active cells often have lots of cell protrusions, resulting in many folds throughout the membrane. These folds increase the surface area available for transport of materials into or out of the cell. Such cell types are found lining your small intestine, where they absorb nutrients from your food through protrusions called microvilli . 
Story: There are two cells inside a Petri dish in a laboratory, cell X and cell Z. These cells are from the same organism, but are not the same age. Cell X was created two weeks ago, and cell Z was created one month ago. Therefore, cell Z has had two extra weeks of growth compared to cell X.",Which cell has a larger volume?
173,task068_abductivenli_incorrect_answer_generation,"In this task, you're shown a three-part story, with a beginning, middle, and ending. Your job is to slightly modify the middle part, so that the whole story becomes unlikely, improbable, or inconsistent. Generated sentences must minimally alter the given middle, with at most 4 new words added/existing words removed. Your sentence should be grammatically and syntactically correct. Also stick to the context of the given story. For example, if the story talks about ""doctors"", you can talk about ""health"" or ""diagnosis"", but don't mention ""aliens"". Avoid introducing any extra/irrelevant information, and use names instead of pronouns (e.g. he / she) wherever possible. Avoid simply negating the original middle, for example:  ""She likes cakes."" is changed to ""She doesn't like cakes.""

Beginning: Lizbeth moved into her very first apartment. Middle: Lizbeth however had to replace the showerhead. Ending: The showerhead looked like it was brand new the next morning.",Lizbeth however didn't have to make any updates to her apartment.
174,task025_cosmosqa_incorrect_answer_generation,"Craft one incorrect answer. In doing so, try to use words from the context as much as possible, or by using similar words used in the correct answer. DO NOT craft nonsensical or off-topic incorrect answers, such that the incorrect answers can be directly excluded without reasoning according to the context. Try to make your responses similar to the given correct answer. To this end, try to keep both the length and the style as similar as possible between the correct and the incorrect answer. To make your incorrect answers more difficult, try to incorporate words from context. To avoid being predictable or repetitive, try to add more variations and complexity.

Context: Good Old War and person L : I saw both of these bands Wednesday night , and they both blew me away . seriously . Good Old War is acoustic and makes me smile . I really can not help but be happy when I listen to them ; I think it 's the fact that they seemed so happy themselves when they played . 
Question: In the future , will this person go to see other bands play ? 
Correct Answer: This person likes music and likes to see the show , they will see other bands play .",Other Bands is not on tour and this person can not see them .
175,task101_reverse_and_concatenate_all_elements_from_index_i_to_j,"In this task, you are given inputs i, j, and A, where i and j are integers and A is a list. You need to find all elements of A from the ith element to the jth element, reverse the order in which they occur, and then concatenate them to output the resultant string. i and j will be non-negative, and will always have a value less than the length of A. i will always be less than j. Perform the operations in order, i.e., do not concatenate the elements and then reverse the string.

2, 6, ['1735', '8517', '1591', '2339', 'G', '7121', '2195', '5891', 'q', 'Q', '5953']",7121G233915918517
176,task002_quoref_answer_generation,"In this task, you're expected to write answers to questions involving multiple references to the same entity. The answer to the question should be unambiguous and a phrase in the paragraph. Most questions can have only one correct answer.

Passage: The earthquake swarm was noted on October 12, 2007 in the Prince George Citizen by citizen staff, three days after the earthquakes began. Scientists mentioned in the report were seismologist John Cassidy of Natural Resources Canada and volcanologist Catherine Hickson, who was part of the Geological Survey of Canada at the time. At the time of the report, scientists did not know the origin of the swarm. Seismologist John Cassidy stated, ""the depth is enough to rule out hydrothermal but it's up in the air as to whether the cause is tectonic shifts or volcanic activity. If it is volcanic there are certain characteristics that we would expect, there's a tremor-like character to it. And so we'll be looking for the types of events that we see beneath volcanoes and we'll be looking to see if they're getting closer to the surface or if they're migrating at all.""Even if the Nazko swarm were a warning of a volcanic eruption, Hickson doubted it would turn out to be a highly explosive eruption like those that can occur in subduction-zone volcanoes. ""We're not talking about an injection of tonnes of ash many kilometers into the air like the 1980 Mount St. Helens eruption or the 1991 Mount Pinatubo eruption. We're talking about something very small, relatively localized that should have a fairly limited impact... but it'll be extremely exciting"", Hickson said. If an eruption were to occur, Hickson suggested that it would be characterized by a lava fountain that sends globs of lava 100 m (330 ft) into the air. This is similar to those that occur in Hawaii. Hickson said that a Nazko eruption could be a tourist attraction, but warned that noxious gases such as carbon dioxide and sulfur dioxide would be released during the event. 
Question: What is the first name of the person who doubted it would turn out to be a highly explosive eruption like those that can occur in subduction-zone volcanoes?",Catherine.
177,task093_conala_normalize_lists,"In this task, you will be given a list of numbers. The goal is to divide all the numbers in the list by a constant such that the sum of the resulting list is 1. The output should be rounded to 3 decimals.

[81.244, 224.86, 131.271, 2.82]",[0.185 0.511 0.298 0.006]
178,task110_logic2text_sentence_generation,"In this task, you are given commands (in terms of logical operations) to select relevant rows from the given table. Your job is to generate a natural language interpretation of the given command. 
 Here are the definitions of logical operators: 
 1. count: returns the number of rows in the view 
 2. only: returns whether there is exactly one row in the view 
 3. hop: returns the value under the header column of the row 
 4. and: returns the boolean operation result of two arguments 
 5. max/min/avg/sum: returns the max/min/average/sum of the values under the header column 
 6. nth max/nth min: returns the n-th max/n-th min of the values under the header column 
 7. argmax/argmin: returns the row with the max/min value in header column 
 8. nth argmax/nth argmin: returns the row with the n-th max/min value in header column 
 9. eq/not eq: returns if the two arguments are equal 
 10. round eq: returns if the two arguments are roughly equal under certain tolerance 
 11. greater/less: returns if argument 1 is greater/less than argument 2 
 12. diff: returns the difference between two arguments 
 13. filter eq/not eq: returns the subview whose values under the header column is equal/not equal to argument 3 
 14. filter greater/less: returns the subview whose values under the header column is greater/less than argument 3 
 15. filter greater eq /less eq: returns the subview whose values under the header column is greater/less or equal than argument 3 
 16. filter all: returns the view itself for the case of describing the whole table 
 17. all eq/not eq: returns whether all the values under the header column are equal/not equal to argument 3 
 18. all greater/less: returns whether all the values under the header column are greater/less than argument 3 
 19. all greater eq/less eq: returns whether all the values under the header column are greater/less or equal to argument 3 
 20. most eq/not eq: returns whether most of the values under the header column are equal/not equal to argument 3 
 21. most greater/less: returns whether most of the values under the header column are greater/less than argument 3 
 22. most greater eq/less eq: returns whether most of the values under the header column are greater/less or equal to argument 3

most_eq { all_rows ; surface ; hard } = true","for the surface records of all rows , most of them fuzzily match to hard ."
